label,Molecular Weight,Isoelectric point,Charge density,Charge,Instability index,Aromaticity,Aliphatic index,Boman index,Hydrophobic ratio,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_N,freq_K,freq_L,freq_M,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y
0,4075.47,4.3767,-0.00071,-2.899,24.6622,0.0811,79.1892,1.6281,0.3243,0.0811,0.0,0.0811,0.1081,0.0541,0.0811,0.027,0.1081,0.027,0.0811,0.0541,0.0,0.027,0.0541,0.0,0.0811,0.0811,0.027,0.027,0.0
0,3780.29,9.6294,0.00076,2.861,37.9083,0.0833,54.4444,1.2297,0.3611,0.1111,0.0556,0.0,0.0278,0.0556,0.0833,0.0,0.0278,0.0833,0.0556,0.0833,0.0278,0.0556,0.0278,0.0278,0.1111,0.1389,0.0,0.0,0.0278
0,7635.95,8.9019,0.00109,8.325,34.6354,0.0769,55.5385,3.0215,0.3846,0.0462,0.1538,0.0462,0.0615,0.0462,0.0462,0.0,0.0462,0.0462,0.0923,0.0615,0.0,0.0462,0.0462,0.1385,0.0154,0.0462,0.0308,0.0,0.0308
0,1735.94,5.3408,-0.00052,-0.902,5.3667,0.0,129.3333,2.746,0.4,0.0,0.0,0.1333,0.1333,0.0,0.0667,0.0667,0.0667,0.0,0.0,0.0667,0.0,0.0,0.0,0.1333,0.0,0.0667,0.2667,0.0,0.0
0,2182.41,13.5664,0.00183,3.995,20.075,0.1,29.5,2.6695,0.25,0.1,0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.2,0.1,0.0,0.0,0.05,0.0,0.05,0.05,0.25,0.0,0.0,0.0
0,1904.2,13.0,0.00162,3.094,-15.9941,0.0588,57.6471,1.3576,0.2941,0.1176,0.0,0.0,0.0,0.0,0.0,0.0588,0.0588,0.0588,0.1176,0.0588,0.0588,0.0,0.0,0.0,0.0588,0.3529,0.0,0.0588,0.0
1,6451.73,9.8845,0.00135,8.685,48.9561,0.1579,70.1754,0.6958,0.4211,0.0526,0.1053,0.0,0.0,0.0526,0.1404,0.0175,0.0175,0.0175,0.0526,0.1228,0.0351,0.0702,0.0351,0.0877,0.0351,0.0175,0.0351,0.0175,0.0877
1,1271.47,10.0254,0.00078,0.996,4.8727,0.0909,141.8182,0.7282,0.4545,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0,0.0909,0.1818,0.0909,0.1818,0.0,0.0,0.0,0.0,0.0909,0.0,0.0909,0.0909,0.0
1,3759.33,12.5908,0.00191,7.192,75.1893,0.2143,38.2143,3.1182,0.1786,0.0,0.0,0.0,0.0,0.0357,0.0357,0.0714,0.0,0.1071,0.0714,0.0714,0.0357,0.1071,0.1071,0.1429,0.0,0.0,0.0357,0.1429,0.0357
0,3583.89,4.2463,-0.00081,-2.9,51.8355,0.0323,50.3226,3.4529,0.2581,0.0323,0.0,0.1613,0.0645,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0645,0.0645,0.0968,0.129,0.0645,0.0968,0.0,0.0323,0.0,0.0
0,3651.14,4.4204,-0.0006,-2.173,60.029,0.1613,72.2581,0.8626,0.3871,0.0323,0.129,0.0645,0.0645,0.0323,0.0,0.0323,0.0645,0.0323,0.0323,0.0645,0.0,0.0645,0.0323,0.0,0.0968,0.0645,0.0645,0.0645,0.0645
0,3174.83,8.6953,0.00032,1.027,24.7143,0.1071,118.2143,-0.2864,0.5714,0.0357,0.0357,0.0357,0.0,0.0714,0.0357,0.0357,0.0,0.0714,0.0357,0.2143,0.1071,0.0,0.0357,0.0,0.1071,0.0357,0.1071,0.0,0.0357
1,9900.45,11.0002,0.00093,9.197,37.9472,0.0337,97.5281,1.9996,0.3483,0.0787,0.0,0.0337,0.0449,0.0,0.0787,0.0225,0.0449,0.0337,0.0787,0.1348,0.0225,0.0337,0.0562,0.0899,0.0337,0.1124,0.0674,0.0,0.0337
1,1921.26,11.6562,0.00208,3.995,85.18,0.2,116.6667,2.7753,0.3333,0.0,0.0,0.0667,0.0,0.0,0.1333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2667,0.0,0.0,0.1333,0.0667,0.1333
1,2270.5,8.748,0.0005,1.129,63.15,0.1,49.0,2.165,0.3,0.1,0.05,0.0,0.1,0.05,0.1,0.1,0.05,0.1,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.05,0.0
1,1225.45,13.7148,0.00408,4.995,53.2923,0.0,69.2308,1.8962,0.6923,0.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,0.0,0.0
0,1421.63,6.0605,-0.00057,-0.804,81.6769,0.0,120.0,0.4492,0.4615,0.0769,0.0,0.0,0.1538,0.0,0.0769,0.1538,0.0769,0.0,0.0,0.1538,0.0769,0.0,0.0,0.0,0.1538,0.0,0.0769,0.0,0.0
1,2888.53,11.9478,0.00205,5.928,50.8522,0.1304,131.3043,2.093,0.4348,0.0,0.0435,0.0435,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.3043,0.0,0.0435,0.0,0.2174,0.0,0.087,0.0435,0.0435,0.0435
1,7121.29,6.4609,-2e-05,-0.129,51.4836,0.082,91.1475,1.8346,0.4098,0.0492,0.0328,0.0328,0.1311,0.0492,0.0492,0.0,0.0328,0.0328,0.0656,0.1639,0.0492,0.0328,0.0164,0.082,0.0492,0.0656,0.0328,0.0164,0.0164
1,3152.74,7.4336,0.00019,0.591,12.0133,0.0667,77.6667,0.253,0.4667,0.0,0.2,0.0333,0.0333,0.0333,0.1,0.0,0.1,0.0667,0.0667,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0667,0.1333,0.0,0.0333
1,4825.67,10.8521,0.00145,6.998,-2.125,0.0909,86.5909,1.0355,0.3864,0.1591,0.0,0.0455,0.0455,0.0227,0.0682,0.0,0.0682,0.0455,0.2273,0.0455,0.0,0.0227,0.0,0.0,0.0455,0.0455,0.0909,0.0682,0.0
0,1932.33,13.7109,0.00207,3.996,22.0118,0.1765,57.6471,1.1676,0.5294,0.1176,0.0,0.0,0.0,0.1765,0.1176,0.0,0.1176,0.0588,0.0588,0.0,0.1176,0.0,0.0,0.1176,0.1176,0.0,0.0,0.0,0.0
0,3033.41,4.1631,-0.00076,-2.308,59.44,0.0667,22.6667,0.789,0.3333,0.0,0.2,0.0667,0.0333,0.0667,0.1667,0.0333,0.0,0.0333,0.0,0.0333,0.0,0.1333,0.0,0.0,0.0,0.2,0.0333,0.0,0.0
0,8803.11,4.3557,-0.00062,-5.434,50.2792,0.1039,59.3506,1.276,0.4156,0.026,0.1039,0.013,0.1299,0.0649,0.039,0.013,0.039,0.0649,0.0519,0.039,0.0519,0.0519,0.039,0.013,0.039,0.0909,0.0909,0.0,0.039
1,7552.97,9.9558,0.00115,8.685,55.3119,0.1343,92.9851,0.7294,0.4328,0.0448,0.0896,0.0,0.0,0.0299,0.1045,0.0149,0.0448,0.0149,0.0149,0.1045,0.0149,0.0746,0.0448,0.1045,0.0896,0.0,0.1045,0.0299,0.0746
1,4318.61,3.7319,-0.00162,-6.993,78.5324,0.1176,68.8235,3.1838,0.2059,0.0,0.0,0.0294,0.2647,0.0,0.0,0.0,0.0882,0.0882,0.0294,0.0882,0.0294,0.0,0.1176,0.0294,0.0588,0.0588,0.0,0.0588,0.0588
0,3175.99,6.8125,-0.0,-0.002,38.4241,0.0345,164.4828,-1.0355,0.7241,0.1034,0.0,0.0345,0.0345,0.0345,0.0,0.0,0.1034,0.0345,0.0,0.1379,0.1379,0.0345,0.0,0.0345,0.069,0.0345,0.2069,0.0,0.0
0,1983.2,10.0254,0.00055,1.096,38.2684,0.0526,31.0526,1.5705,0.3158,0.1053,0.0,0.0,0.0526,0.0526,0.1053,0.0526,0.0526,0.0526,0.0526,0.0,0.1053,0.0,0.0526,0.0,0.2105,0.1053,0.0,0.0,0.0
1,2103.52,12.8438,0.001,2.094,12.4429,0.0476,149.0476,-1.0195,0.619,0.2381,0.0,0.0,0.0,0.0476,0.0952,0.0476,0.2381,0.0952,0.0476,0.0476,0.0,0.0476,0.0,0.0,0.0,0.0476,0.0476,0.0,0.0
0,1706.92,4.4351,-0.00059,-1.001,49.1667,0.0667,58.0,2.1987,0.3333,0.0,0.0,0.1333,0.1333,0.0667,0.0667,0.0,0.0,0.0667,0.1333,0.0,0.0667,0.0667,0.0,0.0,0.0,0.0667,0.2,0.0,0.0
0,8806.88,12.1078,0.00082,7.227,101.8241,0.0633,71.6456,2.4759,0.2911,0.0253,0.0127,0.0253,0.0127,0.0633,0.0127,0.038,0.0506,0.0506,0.0127,0.1266,0.0127,0.1139,0.0506,0.1013,0.2532,0.038,0.0,0.0,0.0
0,1200.4,9.7354,0.00083,0.996,46.2455,0.0909,115.4545,0.88,0.4545,0.1818,0.0,0.0909,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0909,0.0,0.1818,0.0,0.0909,0.0909,0.0,0.0909,0.0,0.0909
1,2008.47,13.2344,0.00348,6.995,-5.6,0.3571,0.0,1.5464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.2143,0.0,0.0,0.0,0.0,0.0,0.3571,0.0
1,3205.94,11.1519,0.00221,7.096,6.6852,0.1111,65.1852,1.3341,0.3704,0.0741,0.0,0.0,0.0741,0.0741,0.0741,0.037,0.1111,0.0,0.2963,0.037,0.0741,0.0,0.037,0.0,0.037,0.037,0.0,0.037,0.0
1,1818.31,13.8086,0.0044,7.995,10.9143,0.1429,104.2857,3.2571,0.4286,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.2857,0.2143,0.0,0.0,0.0,0.2143,0.0714,0.0,0.0714,0.0,0.0
0,5819.59,11.074,0.00103,5.995,44.5431,0.0345,68.9655,1.2181,0.3448,0.1207,0.0,0.0345,0.0,0.0345,0.0517,0.0,0.0345,0.0517,0.1207,0.0345,0.0172,0.0862,0.0345,0.0,0.2069,0.069,0.1034,0.0,0.0
0,2238.71,13.5508,0.00089,1.996,39.2864,0.0909,120.4545,-1.0805,0.6818,0.3636,0.0,0.0,0.0,0.0455,0.0455,0.0,0.0455,0.0,0.0,0.1364,0.0455,0.0909,0.0455,0.0455,0.0,0.0455,0.0455,0.0455,0.0
0,2907.51,10.5977,0.0007,2.028,30.14,0.16,124.8,0.0436,0.64,0.08,0.04,0.04,0.0,0.16,0.04,0.04,0.0,0.04,0.0,0.24,0.04,0.04,0.04,0.08,0.04,0.0,0.08,0.0,0.0
1,9617.27,9.0117,0.0006,5.79,38.111,0.1084,80.9639,1.3075,0.3855,0.0241,0.0723,0.012,0.0482,0.0361,0.0602,0.0241,0.0482,0.0482,0.0602,0.1084,0.0361,0.0482,0.0482,0.0602,0.0602,0.0723,0.0602,0.0241,0.0482
0,5174.1,10.4102,0.00076,3.928,33.776,0.04,91.6,0.3286,0.46,0.1,0.02,0.0,0.02,0.02,0.1,0.0,0.06,0.06,0.08,0.06,0.08,0.02,0.08,0.0,0.14,0.02,0.12,0.0,0.02
0,3411.57,3.4172,-0.00147,-5.0,34.62,0.1333,68.3333,2.1963,0.2333,0.0667,0.0,0.1667,0.0667,0.0,0.1333,0.0,0.0,0.0333,0.0,0.1333,0.0,0.0333,0.1,0.0333,0.0333,0.0333,0.0333,0.0667,0.0667
1,1846.32,11.374,0.0033,6.094,-1.6294,0.0,121.1765,1.0559,0.5294,0.2941,0.0,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0,0.3529,0.2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3101.49,5.7734,-0.00013,-0.409,25.2533,0.0667,45.6667,1.3457,0.3667,0.0667,0.2,0.1,0.0,0.0,0.1667,0.0,0.0,0.0333,0.0333,0.1,0.0,0.0,0.0333,0.0333,0.0667,0.1,0.0,0.0333,0.0333
1,6332.11,5.4155,-0.00037,-2.338,113.4089,0.0714,15.7143,2.5125,0.3036,0.0357,0.1429,0.0357,0.125,0.0357,0.0536,0.0357,0.0,0.0714,0.0714,0.0179,0.0536,0.0893,0.0179,0.0357,0.1071,0.0179,0.0179,0.0179,0.0179
1,1330.67,13.0781,0.003,3.995,9.9333,0.0833,121.6667,0.0917,0.4167,0.0,0.0,0.0,0.0,0.0833,0.1667,0.0,0.0833,0.0,0.25,0.1667,0.0,0.0,0.0833,0.0,0.0,0.0833,0.0833,0.0,0.0
0,2767.37,12.25,0.0004,1.095,54.924,0.12,136.8,-1.5184,0.6,0.16,0.0,0.0,0.0,0.04,0.08,0.04,0.0,0.04,0.0,0.28,0.08,0.04,0.04,0.0,0.0,0.08,0.04,0.08,0.0
0,1547.63,6.75,-0.0,-0.003,67.0933,0.0,84.6667,1.9893,0.3333,0.1333,0.0,0.0,0.0667,0.0,0.0,0.0,0.0667,0.1333,0.0,0.0667,0.0,0.0,0.1333,0.0,0.2667,0.0667,0.0667,0.0,0.0
1,1255.6,13.5586,0.00239,2.996,1.3727,0.0,212.7273,0.0291,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0909,0.4545,0.0,0.0,0.0,0.0909,0.1818,0.0909,0.0,0.0,0.0
0,3441.75,9.4341,0.00032,1.096,74.1069,0.1724,40.3448,2.8503,0.2414,0.0345,0.0,0.1034,0.0345,0.069,0.0345,0.0345,0.0,0.0,0.069,0.069,0.0345,0.0,0.0345,0.069,0.2069,0.069,0.0345,0.0345,0.069
1,2429.96,12.1846,0.00247,5.994,5.9524,0.1429,111.4286,0.8224,0.4286,0.0952,0.0,0.0,0.0,0.0476,0.0952,0.0,0.0476,0.0476,0.1429,0.1429,0.0,0.0476,0.0,0.0952,0.0,0.0476,0.0952,0.0476,0.0476
0,1983.26,13.5508,0.00101,1.996,68.8526,0.0526,31.0526,1.3674,0.3158,0.1579,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0526,0.0,0.0,0.0526,0.2632,0.0526,0.0526,0.0526,0.2105,0.0526,0.0,0.0
1,3484.09,4.4502,-0.0004,-1.406,62.525,0.125,55.0,0.2153,0.5,0.0625,0.1875,0.0,0.0938,0.0938,0.0938,0.0,0.0625,0.0312,0.0312,0.0625,0.0312,0.0312,0.0312,0.0,0.0312,0.125,0.0,0.0,0.0312
0,8561.68,11.8953,0.00083,7.128,102.4118,0.1316,52.6316,1.9436,0.3158,0.0526,0.0132,0.0132,0.0263,0.0789,0.0526,0.0263,0.0395,0.0263,0.0132,0.0526,0.0395,0.1053,0.0132,0.1053,0.2237,0.0263,0.0395,0.0395,0.0132
1,1519.93,13.9551,0.0046,6.996,217.3818,0.0,177.2727,5.9018,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0
0,1314.45,3.9297,-0.00076,-1.002,66.1308,0.0,120.0,0.7477,0.3846,0.0769,0.0,0.0769,0.0769,0.0,0.0769,0.0,0.1538,0.0,0.0,0.0769,0.0,0.0769,0.0769,0.0,0.2308,0.0,0.0769,0.0,0.0
1,2766.26,11.2788,0.00181,4.996,2.1897,0.0345,101.3793,-0.0434,0.5172,0.3103,0.0,0.0,0.0345,0.0,0.1379,0.0,0.0345,0.0345,0.1724,0.069,0.0,0.0,0.0,0.0,0.069,0.0,0.1034,0.0345,0.0
1,2622.16,12.1152,0.00188,4.929,79.1227,0.1364,110.4545,1.3691,0.3636,0.0,0.0455,0.0455,0.0,0.0,0.1818,0.0,0.0455,0.0,0.0455,0.1364,0.0,0.0455,0.0,0.1818,0.0,0.0,0.1364,0.1364,0.0
1,2276.88,11.1567,0.00176,3.996,2.1476,0.0952,134.7619,-0.7971,0.5238,0.0476,0.0,0.0,0.0476,0.0952,0.1905,0.0,0.2857,0.0,0.1905,0.0476,0.0476,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0
1,1641.1,11.6758,0.00243,3.996,11.6071,0.0714,180.7143,0.2636,0.5714,0.0,0.0,0.0714,0.0,0.0714,0.0714,0.0,0.0714,0.0,0.2143,0.2857,0.0,0.0,0.0,0.0714,0.0,0.0,0.1429,0.0,0.0
1,1858.19,12.4116,0.00271,5.027,27.0688,0.0625,73.125,3.0788,0.375,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.125,0.0,0.0,0.0,0.1875,0.0625,0.125,0.0625,0.0,0.0
1,1644.88,6.875,-0.0,-0.002,23.1667,0.0,116.6667,2.176,0.3333,0.0,0.0,0.2,0.0667,0.0,0.0667,0.0,0.1333,0.0,0.2,0.0667,0.0,0.0,0.0,0.0,0.1333,0.0,0.1333,0.0,0.0
0,3916.59,13.7188,0.00156,6.094,53.7972,0.0833,89.4444,1.1747,0.4444,0.0833,0.0,0.0,0.0,0.0833,0.0278,0.0278,0.0278,0.0278,0.0833,0.1389,0.0556,0.0,0.0278,0.0556,0.2778,0.0278,0.0556,0.0,0.0
1,3722.27,10.4136,0.00079,2.93,89.5206,0.0294,95.0,1.8174,0.4412,0.1765,0.0294,0.0,0.0588,0.0,0.0294,0.0,0.0588,0.0294,0.0294,0.1176,0.0294,0.0,0.1176,0.0882,0.0882,0.0882,0.0294,0.0,0.0294
1,3890.3,3.5842,-0.00152,-5.9,32.3028,0.0556,108.6111,1.1353,0.4722,0.1389,0.0,0.1667,0.0556,0.0556,0.0278,0.0278,0.0278,0.0,0.0278,0.1944,0.0278,0.0278,0.0556,0.0,0.0833,0.0556,0.0278,0.0,0.0
1,2610.12,10.9868,0.00115,2.996,-14.1,0.037,141.1111,-0.637,0.5556,0.1852,0.0,0.037,0.0,0.037,0.1852,0.0,0.037,0.0741,0.1111,0.2222,0.0,0.0,0.0,0.0,0.037,0.0,0.0741,0.0,0.0
0,1844.16,11.3926,0.00162,2.996,28.275,0.0625,55.0,3.1562,0.3125,0.0625,0.0,0.125,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.125,0.125,0.0625,0.125,0.0,0.125,0.0625,0.0,0.0,0.0,0.0
1,9541.14,7.4277,0.0001,0.921,62.7659,0.0976,117.561,1.2072,0.4756,0.0244,0.0854,0.061,0.0366,0.0366,0.0244,0.0488,0.0732,0.0366,0.0244,0.1585,0.0122,0.0122,0.0244,0.0732,0.0854,0.0366,0.0854,0.0,0.061
0,1732.86,9.3931,0.00057,0.993,8.5667,0.2667,65.3333,0.774,0.2667,0.1333,0.0,0.0,0.0,0.0,0.1333,0.0,0.0,0.2,0.0,0.1333,0.0,0.0,0.0667,0.0,0.0667,0.0,0.0,0.0667,0.2
0,1554.63,6.625,-0.0,-0.004,7.8538,0.2308,30.0,2.3792,0.1538,0.0769,0.0,0.1538,0.0,0.0,0.0769,0.0,0.0,0.1538,0.0769,0.0,0.0,0.0,0.0,0.0,0.0769,0.0769,0.0769,0.1538,0.0769
0,1696.01,12.1006,0.00118,1.997,79.46,0.1333,78.0,1.1087,0.4,0.0667,0.0,0.0,0.0667,0.1333,0.0667,0.0,0.1333,0.0,0.0,0.0,0.0,0.2667,0.0,0.1333,0.0,0.0667,0.0667,0.0,0.0
1,1761.17,11.3398,0.00227,3.994,0.7857,0.2143,146.4286,0.4279,0.4286,0.0714,0.0,0.0,0.0,0.0,0.0714,0.0,0.2143,0.0,0.0714,0.1429,0.0,0.0714,0.0,0.1429,0.0,0.0,0.0,0.0714,0.1429
1,5159.76,7.3354,0.00013,0.653,59.6959,0.0612,47.7551,1.7855,0.3469,0.0408,0.1633,0.0612,0.0,0.0204,0.1429,0.0408,0.0408,0.1224,0.0,0.0408,0.0,0.0816,0.0204,0.0612,0.0612,0.0204,0.0408,0.0,0.0408
1,1735.19,13.2969,0.00518,8.994,-33.075,0.125,24.375,1.8012,0.1875,0.0,0.0,0.0,0.0,0.125,0.3125,0.0,0.0,0.0,0.5,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8306.9,9.4514,0.00103,8.555,25.4822,0.0822,87.9452,1.3989,0.4247,0.0,0.1096,0.0274,0.0274,0.0548,0.0548,0.0137,0.0685,0.0411,0.1096,0.0959,0.0137,0.0274,0.0548,0.0548,0.0959,0.0411,0.0822,0.0,0.0274
0,5949.79,11.3901,0.00085,5.028,36.4411,0.0714,81.7857,1.3129,0.375,0.0536,0.0179,0.0179,0.0179,0.0714,0.0536,0.0179,0.0357,0.0357,0.0536,0.1071,0.0179,0.0357,0.0,0.0536,0.1964,0.1429,0.0714,0.0,0.0
1,10222.82,9.8232,0.00021,2.105,30.225,0.0455,127.1591,2.1875,0.3977,0.0227,0.0,0.1023,0.0682,0.0114,0.0568,0.0114,0.1023,0.0455,0.0795,0.125,0.0114,0.0114,0.0227,0.1023,0.0455,0.0227,0.125,0.0227,0.0114
0,1711.17,11.4004,0.00117,1.997,-3.0375,0.0,188.75,-0.8094,0.6875,0.125,0.0,0.0,0.0625,0.0,0.0625,0.0,0.25,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.1875,0.0,0.0
1,1365.57,8.7598,0.00068,0.93,84.2,0.2727,53.6364,0.8064,0.4545,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.1818,0.0
0,6946.32,5.3984,-0.00021,-1.442,25.4175,0.0952,83.4921,0.0557,0.5397,0.0476,0.127,0.0317,0.0476,0.0635,0.0794,0.0159,0.0635,0.0317,0.0317,0.0794,0.0794,0.0317,0.0317,0.0159,0.0635,0.0476,0.0794,0.0159,0.0159
0,2204.58,10.6118,0.00178,3.926,92.8316,0.1053,66.8421,2.0921,0.3158,0.0526,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.1579,0.0526,0.0526,0.0526,0.1053,0.2105,0.1053,0.0,0.0,0.1053
1,1627.0,13.8008,0.00307,4.996,18.6071,0.0714,111.4286,2.2086,0.4286,0.0714,0.0,0.0,0.0,0.0714,0.0714,0.0,0.0714,0.0,0.0714,0.1429,0.0,0.0714,0.0,0.2143,0.0,0.1429,0.0714,0.0,0.0
0,4967.66,10.9438,0.00099,4.928,77.2609,0.0652,65.8696,1.9435,0.3261,0.087,0.0217,0.0435,0.0,0.0435,0.0,0.0,0.0217,0.0652,0.0652,0.1087,0.0217,0.1304,0.0,0.0652,0.1957,0.087,0.0217,0.0,0.0217
0,1464.72,10.8359,0.00218,3.192,29.05,0.1667,97.5,0.6867,0.3333,0.0833,0.0,0.0,0.0,0.0,0.0833,0.1667,0.0833,0.0833,0.1667,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0833,0.0833
0,10967.43,8.8608,0.00028,3.091,33.256,0.08,87.9,1.3015,0.38,0.09,0.03,0.02,0.03,0.04,0.06,0.03,0.06,0.11,0.02,0.12,0.01,0.09,0.04,0.05,0.05,0.08,0.03,0.0,0.04
1,2910.56,11.2788,0.00172,4.996,38.1462,0.0769,131.1538,0.1765,0.4231,0.0385,0.0,0.0,0.0385,0.0385,0.0769,0.0,0.0769,0.0385,0.1923,0.1923,0.0,0.0385,0.0385,0.0,0.0769,0.0385,0.0769,0.0385,0.0
1,3444.82,6.0811,-0.00023,-0.801,43.9345,0.0345,90.6897,3.1772,0.3103,0.0345,0.0,0.1034,0.1034,0.0345,0.0345,0.069,0.0345,0.0,0.0345,0.1379,0.0,0.0345,0.1034,0.1034,0.0,0.1034,0.069,0.0,0.0
0,1917.37,10.459,0.00109,2.094,4.2875,0.125,158.125,-0.9938,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.0,0.0625,0.1875,0.125,0.0625,0.0625
1,2507.99,13.0781,0.00159,3.995,13.032,0.04,124.8,-0.1352,0.48,0.12,0.0,0.0,0.0,0.04,0.16,0.0,0.0,0.12,0.12,0.2,0.0,0.04,0.04,0.0,0.04,0.0,0.12,0.0,0.0
0,1627.99,12.1006,0.00186,3.027,130.1929,0.0714,90.7143,1.38,0.5,0.0714,0.0714,0.0,0.0,0.0714,0.0714,0.0714,0.0,0.0,0.0,0.2143,0.0714,0.0714,0.0714,0.1429,0.0714,0.0,0.0,0.0,0.0
1,3661.1,6.083,-0.00022,-0.801,74.4576,0.0303,112.4242,1.7376,0.3333,0.0606,0.0,0.0303,0.1212,0.0,0.0909,0.0606,0.1212,0.0,0.0303,0.1515,0.0,0.0303,0.0606,0.0606,0.1212,0.0303,0.0,0.0,0.0303
1,1693.12,11.875,0.00291,4.928,18.7,0.1538,112.3077,2.9646,0.5385,0.0,0.0769,0.0769,0.0,0.1538,0.0,0.0,0.1538,0.0,0.1538,0.0769,0.0,0.0,0.0,0.2308,0.0,0.0,0.0769,0.0,0.0
1,2369.87,11.9653,0.00379,8.993,93.2176,0.2941,45.8824,3.5894,0.2353,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0,0.0588,0.0588,0.2941,0.0,0.0,0.0,0.0,0.1765,0.0,0.0,0.0588,0.1176,0.1176
1,9391.61,10.7393,0.00138,13.005,35.0467,0.0,28.5556,3.141,0.2222,0.1778,0.0,0.0778,0.0778,0.0,0.1111,0.0,0.0,0.0333,0.2444,0.0111,0.0111,0.1222,0.0333,0.0444,0.0222,0.0111,0.0222,0.0,0.0
1,11192.69,14.3135,0.00277,30.995,93.7979,0.0,74.6809,3.8104,0.1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532,0.0,0.0213,0.1383,0.0,0.4468,0.0213,0.2979,0.0213,0.0,0.0,0.0,0.0
1,2413.96,13.2344,0.0029,6.995,9.5833,0.0,122.5,0.555,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
1,1944.46,13.0,0.00154,2.995,17.95,0.0,190.0,-1.8105,0.55,0.05,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.05,0.1,0.3,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0
0,1339.55,13.5508,0.00149,1.996,157.7167,0.0833,97.5,1.0533,0.3333,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.1667,0.0833,0.0833,0.25,0.0,0.0833,0.0833,0.0
1,3077.62,9.8662,0.00096,2.961,69.7345,0.0345,70.6897,1.1503,0.3448,0.069,0.069,0.0345,0.0345,0.0,0.1724,0.0345,0.0345,0.0,0.069,0.1034,0.0345,0.1034,0.0345,0.069,0.0345,0.0345,0.0345,0.0345,0.0
0,2002.34,13.7148,0.00249,4.995,46.8368,0.0,56.3158,2.3663,0.1579,0.0,0.0,0.0,0.0,0.0,0.1579,0.0,0.0526,0.0526,0.1053,0.0526,0.0,0.2105,0.0526,0.1053,0.0526,0.1053,0.0526,0.0,0.0
1,2714.19,10.9868,0.00118,3.194,-8.1042,0.0417,125.8333,0.92,0.4167,0.0417,0.0,0.0,0.0417,0.0417,0.0833,0.0833,0.0833,0.125,0.125,0.1667,0.0,0.0,0.0833,0.0,0.0,0.0417,0.0833,0.0,0.0
1,2297.45,4.3127,-0.00165,-3.8,62.2211,0.1053,82.1053,2.2179,0.3158,0.0526,0.0,0.0,0.2632,0.0526,0.0,0.1053,0.0526,0.1053,0.0,0.1053,0.0,0.0526,0.0526,0.0,0.0526,0.0,0.0526,0.0,0.0526
0,4454.18,12.6431,0.00184,8.194,100.6375,0.05,73.5,2.9688,0.425,0.175,0.0,0.05,0.0,0.05,0.1,0.05,0.0,0.025,0.0,0.125,0.05,0.075,0.0,0.225,0.05,0.0,0.025,0.0,0.0
